Per	Mass	Tau
3.76	0.4250115380845558	53800828.71372666
3.91	0.6490756639096501	27360817.248585463
2.23	0.5137414985806235	43981739.501671426
4.0	0.5522203437391484	37730709.69219476
6.08	1.0298628155091367	25782083.01371961
3.77	0.690418258433837	25163761.407546364
6.76	0.5735739780240289	34261733.325946465
4.55	0.4216997188589778	53729781.10882451
8.13	0.8749988604684183	17110985.31653228
3.11	0.31637630670986994	51470305.07356151
0.271	0.6780168690777424	25822804.3446283
0.272	0.9513911842829383	14163550.258036993
3.25	0.3355115003118739	51880807.45372212
7.81	0.723655559470117	23367329.443489756
0.461	0.9426777110281995	14499741.059283396
5.24	0.577844704881004	33567938.05269696
6.72	0.6532140903655539	27140890.21879214
0.314	1.2589046921911335	65935569.28133985
0.36	0.3696766224883801	52613743.020700924
6.94	0.6986858513378995	24724399.44949177
5.88	0.4283233573101326	53871876.318628795
3.79	0.4759161689527328	50126603.311463825
2.93	0.6033747366138776	29789486.528094232
3.45	0.5735739780240289	34261733.325946465
7.25	0.5436715072571394	39119499.5964973
6.83	1.2037923046561865	54414103.43992983
5.05	0.5735739780240289	34261733.325946465
0.631	0.5265686451562721	41897922.39945411
11.4	0.4349469957612874	54013971.52843308
6.85	1.2945038524613874	11082044.542203054
0.475	0.35643247208453244	52329619.67305864
2.82	1.5199955013793442	68504446.25349139
0.686	0.4786572511831396	49681304.42939217
10.4	1.1824987672814216	94748792.24895795
0.622	0.3316844615914731	51798706.97769
0.32	0.6780168690777424	25822804.3446283
1.37	0.4051406227310901	53374543.08431378
6.58	0.4676929222615135	51462499.95767863
6.04	0.5479472227823551	38424893.89575828
2.25	0.34507909711287615	52086058.643802434
1.61	0.3908672631345356	53068340.37692856
3.26	0.486880497874358	48345407.78317751
5.18	0.7654771932269673	21336645.50820394
0.369	0.8947613505998221	16348491.739325572
3.31	0.4649518400311077	51907798.83975013
0.269	0.6033747366138776	29789486.528094232
0.252	0.3908672631345356	53068340.37692856
2.89	1.2471430193518953	7925771.322884783
3.28	0.39881375337684444	53238814.38551393
0.694	0.3829207728922278	52897866.368343204
0.216	1.268229392320793	51567458.759510964
4.48	0.48139833341354543	49236005.547320664
1.56	0.39881375337684444	53238814.38551393
3.16	0.7319819058990449	22914246.384483602
