Per	Mass	Tau
2.3141	1.1658732510585292	1002809.4678596033
7.4791	0.7266872047314142	5758916.2322718855
0.8702	1.4048984100861404	232418.07986563022
6.1296	0.8473173698133379	4428331.814964961
1.8161	1.3799781970248617	232418.07986563022
0.5243	1.0028611973154469	2825070.238894974
5.1665	0.6994607654014149	6340821.125278938
0.2955	0.20292630023851574	46435059.30197731
0.5017	0.22331819830915373	48466420.776091896
2.234	0.47833284721920477	11937490.807890322
1.3443	0.19999965566868613	42046052.8298451
3.0025	1.1204348018944308	1645747.933652983
0.2845	0.49999900528343244	10711580.980809735
7.9111	0.5680199237723876	8502830.827907214
2.1377	0.34999934979859415	20457812.955198843
0.0824	0.37245493509337724	19645995.895494282
0.2261	0.1090657798624245	41624339.10511569
6.1515	0.8857416198975882	4368808.925172095
0.6607	0.5401156891072825	9320627.892221097
3.5941	1.0967199661790767	2083630.0046238909
0.3912	0.20547528749734542	46688979.486241624
2.6922	0.4932964769242831	10925827.603327319
0.1212	0.12362775189026232	40693679.57671659
3.3705	1.108642904207607	1846249.7051387308
0.2824	0.19999965714264117	42538291.11761369
0.2397	0.2499995702539715	56717636.39161994
1.2062	0.5499988457591793	8596014.818628376
0.9133	0.25054356937192446	64342232.28271136
0.8082	0.23861212186213235	49989941.88167786
1.1004	0.3849209639179386	18320897.836572092
0.5265	0.3948937869775881	17260819.3894343
0.3436	1.9998958424577467	232418.07986563022
0.3409	0.34999935939337196	20504400.134434484
1.655	0.35998890626881547	20971093.95441651
0.3484	0.3499993614819845	20568336.765230555
5.9306	0.9331361023446342	3447919.5338899824
1.0167	0.11149277520039744	41469229.183715835
2.5738	0.19999965566868613	42046052.8298451
1.228	1.9998958424577467	232418.07986563022
0.3023	0.6244010634088092	7242741.22670048
2.4577	0.651383244503191	7059918.1916144295
8.4781	0.8499972161394305	4692044.156772658
0.3889	0.6950900816833946	6406193.58585489
3.9054	0.22331819830915373	48466420.776091896
1.8237	0.4237581478011836	15337490.637098499
1.616	0.8518835207438942	4786755.101267304
0.2679	0.4558874026615874	13454985.614734821
0.8446	0.6391006326018553	7103645.299745396
0.4739	0.2360631346033022	49736021.69741349
0.775	1.3599845297239468	232418.07986563022
0.4019	0.19243048923421197	41935234.243472904
7.8496	0.772995502939476	5508600.962614179
0.5326	0.5499988711414775	8747469.988992497
1.1254	0.49516693063741785	10799369.702756945
0.8818	0.3190101160463259	25792711.579727635
0.31	0.26327534330477315	55081428.61011173
0.2628	0.31617082263801205	26281505.288527828
7.5994	1.9799162836266149	232418.07986563022
9.7733	0.8703515748277275	4558784.459760823
0.3239	0.3525092889740787	21766152.789769817
3.694	0.5499988389032463	8654797.483154949
0.3687	0.28873889117047113	36559821.264912024
0.1749	0.19999966517607118	45155130.058073804
0.6801	0.33604587649620976	22859949.326926365
1.456	1.9399214088211627	232418.07986563022
0.9252	0.43464670656676324	14264786.596489446
1.6638	0.39999924615641425	16871581.29802281
